"field_name","Point_count_ID","Site","Species_common_name","Est_distance","PC_time","Time_of_day","Audio_visual","Notes"
9342,"19_09_04_01","B1 602","White-crowned Shama",20,"0:00:10","6:02:10 AM","A",""
9343,"19_09_04_01","B1 602","Buff-vented Bulbul",15,"0:00:35","6:02:35 AM","A",""
9344,"19_09_04_01","B1 602","Greater Coucal",25,"0:01:02","6:03:02 AM","A",""
9345,"19_09_04_01","B1 602","Red-throated Barbet",20,"0:01:16","6:03:16 AM","A",""
9346,"19_09_04_01","B1 602","Alcedo",7,"0:01:25","6:03:25 AM","A","also at 9:10"
9347,"19_09_04_01","B1 602","Brown Fulvetta",15,"0:01:35","6:03:35 AM","A",""
9348,"19_09_04_01","B1 602","Black-headed Bulbul",17,"0:02:13","6:04:13 AM","A","also at 8:35"
9349,"19_09_06_02","D Matrix","Black-and-yellow Broadbill",15,"0:13:16","7:13:16 AM","A",""
9350,"19_09_04_01","B1 602","Asian Fairy Bluebird",15,"0:04:31","6:06:31 AM","A",""
9351,"19_09_04_01","B1 602","Grey-headed Babbler",20,"0:10:45","6:12:45 AM","A","also at 17:55, 18:18, 18:43 // AD513"
9352,"19_09_04_01","B1 602","Orthotomus",12,"0:11:10","6:13:10 AM","A",""
9353,"19_09_04_01","B1 602","Sunbird",15,"0:12:06","6:14:06 AM","A",""
9354,"19_09_04_01","B1 602","Yellow-rumped Flowerpecker",10,"0:12:19","6:14:19 AM","A",""
9355,"19_09_04_01","B1 602","Rufous-fronted Babbler",20,"0:12:29","6:14:29 AM","A",""
9356,"19_09_04_01","B1 602","Oriental Dwarf Kingfisher",10,"0:14:34","6:16:34 AM","A",""
9357,"19_09_04_01","B1 602","Green Iora",15,"0:15:33","6:17:33 AM","A",""
9358,"19_09_04_01","B1 602","Rufous-fronted Babbler",15,"0:18:19","6:20:19 AM","A",""
9359,"19_09_04_01","B1 602","Fluffy-backed Tit-babbler",12,"0:19:45","6:21:45 AM","A",""
9360,"19_09_04_02","B1 602","Black-headed Bulbul",7,"0:00:03","7:00:03 AM","A",""
9361,"19_09_04_02","B1 602","Short-tailed Babbler",12,"0:00:33","7:00:33 AM","A","also at 1:43"
9362,"19_09_04_02","B1 602","Spectacled Bulbul",15,"0:00:58","7:00:58 AM","A",""
9363,"19_09_04_02","B1 602","Green Iora",15,"0:03:43","7:03:43 AM","A",""
9364,"19_09_04_02","B1 602",NA,7,"0:07:36","7:07:36 AM","A","ON SECOND RECORDING"
9365,"19_09_04_02","B1 602","Grey-headed Babbler",5,"0:07:49","7:07:49 AM","A","AD516"
9366,"19_09_04_02","B1 602","Greater Coucal",30,"0:07:56","7:07:56 AM","A",""
9367,"19_09_04_02","B1 602","Grey-headed Babbler",15,"0:09:51","7:09:51 AM","A","also at 12:07"
9368,"19_09_04_02","B1 602","Black-headed Bulbul",15,"0:10:24","7:10:24 AM","A",""
9369,"19_09_04_02","B1 602","Chestnut-winged Babbler",20,"0:11:04","7:11:04 AM","A",""
9370,"19_09_04_02","B1 602","Chestnut-winged Babbler",20,"0:11:04","7:11:04 AM","A",""
9371,"19_09_04_03","B1 602","Greater Coucal",30,"0:00:10","8:00:10 AM","A",""
9372,"19_09_04_03","B1 602","Little Spiderhunter",3,"0:02:28","8:02:28 AM","A",""
9374,"19_09_04_03","B1 602","Square-tailed Drongo Cuckoo",30,"0:03:21","8:03:21 AM","A","Square-tailed drongo cuckoo"
9375,"19_09_04_03","B1 602","Short-tailed Babbler",17,"0:04:12","8:04:12 AM","AV","also at 9:25 (5m dictance)"
9376,"19_09_04_03","B1 602","Short-tailed Babbler",17,"0:04:12","8:04:12 AM","AV",""
9377,"19_09_04_03","B1 602","Maroon Woodpecker",15,"0:04:36","8:04:36 AM","A","also at 5:15 (drumming)"
9378,"19_09_04_03","B1 602","Puff-backed Bulbul",8,"0:09:56","8:09:56 AM","A","also at 12:35 // ID certainty 80%"
9379,"19_09_04_03","B1 602","Chestnut-winged Babbler",30,"0:12:33","8:12:33 AM","A",""
9380,"19_09_04_04","B1 602","Yellow-bellied Bulbul",6,"0:00:00","9:00:00 AM","A","also at 18:05 // AD517"
9381,"19_09_04_04","B1 602","Dicaeidae",10,"0:01:50","9:01:50 AM","A","Check also audio AD517 more towards the end"
9382,"19_09_04_04","B1 602","Brown Fulvetta",15,"0:01:55","9:01:55 AM","A","also at 10:41"
9383,"19_09_04_04","B1 602","Black-headed Bulbul",15,"0:02:16","9:02:16 AM","A",""
9384,"19_09_04_04","B1 602","Rufous-tailed Tailorbird",15,"0:02:52","9:02:52 AM","A",""
9385,"19_09_04_04","B1 602","Chestnut-winged Babbler",15,"0:03:29","9:03:29 AM","A",""
9386,"19_09_04_04","B1 602","Maroon Woodpecker",15,"0:05:20","9:05:20 AM","A",""
9387,"19_09_04_04","B1 602","Red-throated Barbet",30,"0:09:54","9:09:54 AM","A",""
9388,"19_09_04_04","B1 602","Asian Fairy Bluebird",18,"0:11:01","9:11:01 AM","A",""
9389,"19_09_04_04","B1 602","Yellow-rumped Flowerpecker",18,"0:11:43","9:11:43 AM","A",""
9390,"19_09_04_04","B1 602","Blyth's Paradise Flycatcher",10,"0:12:37","9:12:37 AM","A","Asian paradise FL"
9391,"19_09_04_04","B1 602","White-crowned Shama",20,"0:18:24","9:18:24 AM","A",""
9392,"19_09_04_05","B1 602","Brown Fulvetta",18,"0:00:06","10:00:06 AM","A","also at 4:41"
9393,"19_09_04_05","B1 602","White-crowned Shama",20,"0:00:26","10:00:26 AM","AV","also at 7:17 (12m)"
9394,"19_09_04_05","B1 602","Chestnut-winged Babbler",20,"0:00:37","10:00:37 AM","A",""
9395,"19_09_04_05","B1 602","Asian Fairy Bluebird",7,"0:01:38","10:01:38 AM","V",""
9396,"19_09_04_05","B1 602","Yellow-rumped Flowerpecker",18,"0:03:07","10:03:07 AM","A",""
9397,"19_09_04_05","B1 602","Asian Red-eyed Bulbul",10,"0:03:11","10:03:11 AM","A",""
9398,"19_09_04_05","B1 602","Maroon Woodpecker",40,"0:05:31","10:05:31 AM","A",""
9399,"19_09_04_05","B1 602","Spectacled Bulbul",12,"0:12:45","10:12:45 AM","A",""
9400,"19_09_04_05","B1 602","Ashy Tailorbird",10,"0:14:42","10:14:42 AM","A",""
9401,"19_09_04_06","B1 602","Chestnut-winged Babbler",6,"0:00:03","11:00:03 AM","A","also at 4:45"
9403,"19_09_04_06","B1 602","Maroon Woodpecker",10,"0:01:23","11:01:23 AM","AV",""
9404,"19_09_04_06","B1 602","Brown Fulvetta",10,"0:02:25","11:02:25 AM","A","also at 4:02, 10:19 // AD520"
9405,"19_09_04_06","B1 602","Brown Fulvetta",10,"0:02:25","11:02:25 AM","A",""
9406,"19_09_04_06","B1 602","Buff-necked Woodpecker",20,"0:02:34","11:02:34 AM","A","Also at 5:38, 15:24"
9407,"19_09_04_06","B1 602","Greater Coucal",20,"0:03:13","11:03:13 AM","A",""
9408,"19_09_04_06","B1 602","Rufous-fronted Babbler",9,"0:04:18","11:04:18 AM","A",""
9409,"19_09_04_06","B1 602","Asian Fairy Bluebird",15,"0:07:06","11:07:06 AM","A",""
9410,"19_09_04_06","B1 602",NA,10,"0:07:19","11:07:19 AM","A","small birb around 5khz somewhat sweeting"
9411,"19_09_04_06","B1 602","Bornean Spiderhunter",10,"0:11:26","11:11:26 AM","A",""
9412,"19_09_04_06","B1 602","Grey-headed Babbler",20,"0:12:18","11:12:18 AM","A",""
9413,"19_09_04_06","B1 602","Puff-backed Bulbul",18,"0:13:02","11:13:02 AM","A","AD521"
9414,"19_09_04_06","B1 602","Green Iora",15,"0:16:26","11:16:26 AM","A",""
9415,"19_09_05_01","B10","Greater Coucal",20,"0:17:38","6:29:38 PM","A",""
9416,"19_09_05_01","B10","Greater Coucal",20,"0:17:38","6:29:38 PM","A",""
9417,"19_09_05_02","B10",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
9418,"19_09_05_03","B10","Lesser Mouse Deer",10,"0:02:17","8:02:17 PM","V",""
9419,"19_09_05_04","B10",NA,NA,"0:00:00","9:00:00 PM",NA,"No data"
9420,"19_09_05_05","B10",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
9421,"19_09_05_06","B10",NA,NA,"0:00:00","11:00:00 PM",NA,"No data"
9422,"19_09_06_01","D Matrix","Fluffy-backed Tit-babbler",17,"0:00:00","6:20:00 AM","A",""
9423,"19_09_06_01","D Matrix","Greater Coucal",25,"0:00:03","6:20:03 AM","A","also at 2:43, 7:45"
9424,"19_09_06_01","D Matrix","Plaintive Cuckoo",25,"0:00:11","6:20:11 AM","A","also at 15:05, 17:11"
9425,"19_09_06_01","D Matrix","Bold-striped Tit-babbler",10,"0:00:13","6:20:13 AM","A",""
9426,"19_09_06_01","D Matrix","Bold-striped Tit-babbler",10,"0:00:13","6:20:13 AM","A",""
9427,"19_09_06_01","D Matrix","Bold-striped Tit-babbler",10,"0:00:13","6:20:13 AM","A",""
9428,"19_09_06_01","D Matrix","Bold-striped Tit-babbler",7,"0:00:13","6:20:13 AM","A","also at 2:38, 6:05, 12:19, 17:06"
9429,"19_09_06_01","D Matrix","Yellow-vented Bulbul",10,"0:00:27","6:20:27 AM","A","also at 4:32"
9430,"19_09_06_01","D Matrix","Yellow-vented Bulbul",10,"0:00:27","6:20:27 AM","A","also at 4:32"
9431,"19_09_06_01","D Matrix","Rufous-tailed Tailorbird",10,"0:00:35","6:20:35 AM","A","also at 2:14, 6:11"
9432,"19_09_06_01","D Matrix","Malaysian Pied Fantail",15,"0:00:41","6:20:41 AM","A","also at 4:09"
9434,"19_09_06_01","D Matrix","Slender-billed Crow",100,"0:02:56","6:22:56 AM","A",""
9435,"19_09_06_01","D Matrix","Blue-eared Barbet",25,"0:03:33","6:23:33 AM","A","also at 18:41"
9436,"19_09_06_01","D Matrix","Lesser Coucal",15,"0:03:43","6:23:43 AM","A",""
9437,"19_09_06_01","D Matrix","Rufous-tailed Tailorbird",40,"0:05:36","6:25:36 AM","A",""
9438,"19_09_06_01","D Matrix","Chestnut-winged Babbler",30,"0:06:44","6:26:44 AM","A",""
9439,"19_09_06_01","D Matrix","Little Spiderhunter",8,"0:06:58","6:26:58 AM","A","also at 7:11"
9440,"19_09_06_01","D Matrix","Orange-bellied Flowerpecker",15,"0:07:52","6:27:52 AM","A","also at 15:15"
9441,"19_09_06_01","D Matrix","Yellow-vented Bulbul",7,"0:09:40","6:29:40 AM","A",""
9442,"19_09_06_01","D Matrix","Spectacled Bulbul",12,"0:10:41","6:30:41 AM","A",""
9443,"19_09_06_01","D Matrix","Ashy Tailorbird",20,"0:11:54","6:31:54 AM","A","also at 13:47, 17:33, 18:51"
9444,"19_09_06_01","D Matrix","Raffles's Malkoha",20,"0:12:07","6:32:07 AM","A",""
9445,"19_09_06_01","D Matrix","Yellow-bellied Prinia",5,"0:15:16","6:35:16 AM","A",""
9446,"19_09_06_01","D Matrix","Little Spiderhunter",1,"0:17:58","6:37:58 AM","AV",""
9447,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",14,"0:00:04","7:00:04 AM","A","also at 4:15"
9448,"19_09_06_02","D Matrix","Orange-bellied Flowerpecker",12,"0:00:09","7:00:09 AM","A",""
9449,"19_09_06_02","D Matrix","Malaysian Pied Fantail",10,"0:00:09","7:00:09 AM","A","also at 2:26, 2:50"
9450,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",7,"0:00:11","7:00:11 AM","A",""
9451,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",7,"0:00:11","7:00:11 AM","A",""
9452,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",7,"0:00:11","7:00:11 AM","A",""
9453,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",7,"0:00:11","7:00:11 AM","A",""
9454,"19_09_06_02","D Matrix","Yellow-vented Bulbul",7,"0:00:35","7:00:35 AM","AV",""
9455,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",20,"0:00:50","7:00:50 AM","A",""
9456,"19_09_06_02","D Matrix","Yellow-vented Bulbul",8,"0:01:08","7:01:08 AM","A",""
9457,"19_09_06_02","D Matrix","Malaysian Pied Fantail",6,"0:03:36","7:03:36 AM","A",""
9458,"19_09_06_02","D Matrix","Yellow-vented Bulbul",10,"0:04:46","7:04:46 AM","AV","also at 10:15"
9459,"19_09_06_02","D Matrix","Yellow-vented Bulbul",10,"0:04:46","7:04:46 AM","AV",""
9460,"19_09_06_02","D Matrix","Yellow-vented Bulbul",10,"0:04:46","7:04:46 AM","AV",""
9461,"19_09_06_02","D Matrix","Raffles's Malkoha",15,"0:05:10","7:05:10 AM","A",""
9462,"19_09_06_02","D Matrix","Greater Coucal",30,"0:05:34","7:05:34 AM","A","also at 8:40, 12:02"
9463,"19_09_06_02","D Matrix","Swift",10,"0:06:13","7:06:13 AM","V",""
9464,"19_09_06_02","D Matrix","Swift",10,"0:06:13","7:06:13 AM","V",""
9465,"19_09_06_02","D Matrix","Ashy Tailorbird",4,"0:08:58","7:08:58 AM","A","also at 16:15"
9466,"19_09_06_02","D Matrix","Ashy Tailorbird",4,"0:08:58","7:08:58 AM","A",""
9467,"19_09_06_02","D Matrix","Yellow-bellied Prinia",15,"0:10:31","7:10:31 AM","A",""
9468,"19_09_06_02","D Matrix","Blue-eared Barbet",25,"0:12:13","7:12:13 AM","A",""
9469,"19_12_23_03","B1 602","Grey-cheeked Bulbul",18,"0:17:16","8:17:16 AM","A",""
9470,"19_09_06_02","D Matrix","Yellow-rumped Flowerpecker",15,"0:14:46","7:14:46 AM","A",""
9471,"19_09_06_02","D Matrix","Oriental Magpie Robin",25,"0:14:56","7:14:56 AM","A",""
9472,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",2,"0:17:59","7:17:59 AM","AV","call"
9473,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",2,"0:17:59","7:17:59 AM","AV",""
9474,"19_09_06_02","D Matrix","Bold-striped Tit-babbler",2,"0:17:59","7:17:59 AM","AV",""
9475,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",2,"0:00:00","8:00:00 AM","A","Also at 3:51 // AD523"
9476,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",2,"0:00:00","8:00:00 AM","A",""
9477,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",2,"0:00:00","8:00:00 AM","A",""
9478,"19_09_06_03","D Matrix","Yellow-vented Bulbul",4,"0:00:24","8:00:24 AM","A",""
9479,"19_09_06_03","D Matrix","Yellow-vented Bulbul",10,"0:00:43","8:00:43 AM","A",""
9480,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",15,"0:02:40","8:02:40 AM","A",""
9481,"19_09_06_03","D Matrix","Ashy Tailorbird",17,"0:02:45","8:02:45 AM","A",""
9482,"19_09_06_03","D Matrix","Rufous-tailed Tailorbird",25,"0:02:56","8:02:56 AM","A",""
9483,"19_09_06_03","D Matrix","Yellow-bellied Prinia",17,"0:03:18","8:03:18 AM","A",""
9484,"19_09_06_03","D Matrix","Little Spiderhunter",8,"0:03:35","8:03:35 AM","A",""
9485,"19_09_06_03","D Matrix","Raffles's Malkoha",12,"0:03:58","8:03:58 AM","A","also at 7:25"
9486,"19_09_06_03","D Matrix","Orange-bellied Flowerpecker",15,"0:04:28","8:04:28 AM","A","also at 14:07"
9487,"19_09_06_03","D Matrix","Greater Coucal",25,"0:06:44","8:06:44 AM","A",""
9488,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",20,"0:07:42","8:07:42 AM","A",""
9489,"19_09_06_03","D Matrix","Yellow-vented Bulbul",8,"0:07:51","8:07:51 AM","AV",""
9490,"19_09_06_03","D Matrix","Yellow-vented Bulbul",8,"0:07:51","8:07:51 AM","AV",""
9491,"19_09_06_03","D Matrix","Malaysian Pied Fantail",15,"0:08:41","8:08:41 AM","A",""
9492,"19_09_06_03","D Matrix","Crested Serpent Eagle",14,"0:11:06","8:11:06 AM","V","perched on open branch"
9493,"19_09_06_03","D Matrix","Yellow-bellied Prinia",10,"0:11:33","8:11:33 AM","A",""
9494,"19_09_06_03","D Matrix","Little Spiderhunter",4,"0:12:24","8:12:24 AM","A",""
9495,"19_09_06_03","D Matrix","Slender-billed Crow",100,"0:12:47","8:12:47 AM","A",""
9496,"19_09_06_03","D Matrix","Yellow-vented Bulbul",15,"0:13:32","8:13:32 AM","AV","AD524"
9497,"19_09_06_03","D Matrix","Yellow-vented Bulbul",15,"0:13:32","8:13:32 AM","AV",""
9498,"19_09_06_03","D Matrix","Yellow-vented Bulbul",15,"0:13:32","8:13:32 AM","AV",""
9499,"19_09_06_03","D Matrix","Ashy Tailorbird",6,"0:18:09","8:18:09 AM","A","AD525"
9500,"19_09_06_03","D Matrix","Bold-striped Tit-babbler",25,"0:19:26","8:19:26 AM","A",""
9501,"19_09_06_04","D Matrix","Ashy Tailorbird",15,"0:00:02","9:00:02 AM","A","also at 5:01"
9502,"19_09_06_04","D Matrix","Bold-striped Tit-babbler",10,"0:00:15","9:00:15 AM","A",""
9503,"19_09_06_04","D Matrix","Bold-striped Tit-babbler",10,"0:00:15","9:00:15 AM","A",""
9504,"19_09_06_04","D Matrix","Plaintive Cuckoo",35,"0:01:30","9:01:30 AM","A",""
9505,"19_09_06_04","D Matrix","Yellow-vented Bulbul",10,"0:01:38","9:01:38 AM","A",""
9506,"19_09_06_04","D Matrix","Yellow-bellied Prinia",17,"0:01:55","9:01:55 AM","A",""
9507,"19_09_06_04","D Matrix","Lesser Coucal",30,"0:02:15","9:02:15 AM","A",""
9508,"19_09_06_04","D Matrix","Blue-eared Barbet",25,"0:02:19","9:02:19 AM","A",""
9509,"19_09_06_04","D Matrix","Rufous-tailed Tailorbird",25,"0:02:56","9:02:56 AM","A",""
9510,"19_09_06_04","D Matrix","Great Slaty Woodpecker",60,"0:03:41","9:03:41 AM","A",""
9511,"19_09_06_04","D Matrix","Lesser Coucal",7,"0:05:39","9:05:39 AM","A",""
9512,"19_09_06_04","D Matrix","Orange-bellied Flowerpecker",8,"0:06:15","9:06:15 AM","A",""
9513,"19_09_06_04","D Matrix","Yellow-vented Bulbul",10,"0:07:52","9:07:52 AM","AV",""
9514,"19_09_06_04","D Matrix","Yellow-vented Bulbul",10,"0:07:52","9:07:52 AM","AV",""
9515,"19_09_06_04","D Matrix","Chestnut Munia",9,"0:10:52","9:10:52 AM","AV",""
9516,"19_09_06_04","D Matrix","Yellow-vented Bulbul",10,"0:12:33","9:12:33 AM","A",""
9517,"19_09_06_04","D Matrix","Slender-billed Crow",80,"0:14:31","9:14:31 AM","A",""
9518,"19_09_06_04","D Matrix","Blue-throated Bee-eater",7,"0:19:23","9:19:23 AM","A",""
9519,"19_09_06_05","D Matrix","Rufous-tailed Tailorbird",20,"0:00:07","10:00:07 AM","A",""
9520,"19_09_06_05","D Matrix","Yellow-vented Bulbul",15,"0:00:18","10:00:18 AM","A",""
9521,"19_09_06_05","D Matrix","Lesser Coucal",4,"0:00:36","10:00:36 AM","A",""
9522,"19_09_06_05","D Matrix","Bold-striped Tit-babbler",20,"0:00:59","10:00:59 AM","A",""
9523,"19_09_06_05","D Matrix","Chestnut-winged Babbler",20,"0:01:24","10:01:24 AM","A",""
9524,"19_09_06_05","D Matrix","Raffles's Malkoha",12,"0:02:36","10:02:36 AM","AV","Also at 3:48"
9525,"19_09_06_05","D Matrix","Raffles's Malkoha",12,"0:02:36","10:02:36 AM","AV",""
9526,"19_09_06_05","D Matrix",NA,10,"0:02:57","10:02:57 AM","A",""
9527,"19_09_06_05","D Matrix","Bold-striped Tit-babbler",10,"0:04:05","10:04:05 AM","A",""
9528,"19_09_06_05","D Matrix","Spectacled Bulbul",25,"0:04:39","10:04:39 AM","A",""
9529,"19_09_06_05","D Matrix","Yellow-vented Bulbul",17,"0:05:14","10:05:14 AM","A",""
9530,"19_09_06_05","D Matrix","Yellow-vented Bulbul",18,"0:07:10","10:07:10 AM","A",""
9531,"19_09_06_05","D Matrix","Yellow-bellied Prinia",20,"0:07:14","10:07:14 AM","A",""
9532,"19_09_06_05","D Matrix","Chestnut Munia",10,"0:08:47","10:08:47 AM","A",""
9533,"19_09_06_05","D Matrix","Human noise",1,"0:09:27","10:09:27 AM","A",""
9534,"19_09_06_05","D Matrix","Yellow-bellied Prinia",15,"0:09:51","10:09:51 AM","A",""
9535,"19_09_06_05","D Matrix","Blue-eared Barbet",20,"0:13:10","10:13:10 AM","A",""
9536,"19_09_06_05","D Matrix","Bold-striped Tit-babbler",5,"0:13:50","10:13:50 AM","A","also at AD528 + AD529"
9537,"19_09_06_05","D Matrix","Bold-striped Tit-babbler",5,"0:13:50","10:13:50 AM","A",""
9538,"19_09_06_06","D Matrix","Ashy Tailorbird",30,"0:00:02","11:00:02 AM","A",""
9539,"19_09_06_06","D Matrix","Blue-eared Barbet",25,"0:00:10","11:00:10 AM","A","also at 9:14, 13:13"
9540,"19_09_06_06","D Matrix","Yellow-bellied Prinia",17,"0:00:27","11:00:27 AM","A",""
9541,"19_09_06_06","D Matrix","Bold-striped Tit-babbler",30,"0:00:44","11:00:44 AM","A",""
9542,"19_09_06_06","D Matrix","Bold-striped Tit-babbler",17,"0:01:32","11:01:32 AM","A",""
9543,"19_09_06_06","D Matrix","Yellow-vented Bulbul",15,"0:02:27","11:02:27 AM","A",""
9544,"19_09_06_06","D Matrix","Crested Serpent Eagle",60,"0:04:49","11:04:49 AM","A","also at 10:46"
9545,"19_09_06_06","D Matrix","Rufous-tailed Tailorbird",30,"0:06:18","11:06:18 AM","A",""
9546,"19_09_06_06","D Matrix","Human noise",0,"0:16:09","11:16:09 AM","A","recorder fell of branch"
9547,"19_09_07_01","C10 621","Short-tailed Babbler",10,"0:00:00","6:00:00 AM","A",""
9548,"19_09_07_01","C10 621","Crimson Sunbird",17,"0:00:03","6:00:03 AM","A",""
9549,"19_09_07_01","C10 621","Slender-billed Crow",40,"0:00:03","6:00:03 AM","AV","also at 2:44, 5:27"
9550,"19_09_07_01","C10 621","Bold-striped Tit-babbler",15,"0:00:05","6:00:05 AM","A","also at 5:41"
9551,"19_09_07_01","C10 621","Bold-striped Tit-babbler",15,"0:00:05","6:00:05 AM","A",""
9552,"19_09_07_01","C10 621","Bold-striped Tit-babbler",15,"0:00:05","6:00:05 AM","A",""
9553,"19_09_07_01","C10 621","Sooty-capped Babbler",10,"0:00:18","6:00:18 AM","A","also at 14:55"
9554,"19_09_07_01","C10 621","Chestnut-winged Babbler",30,"0:00:28","6:00:28 AM","A",""
9555,"19_09_07_01","C10 621","White-crowned Shama",30,"0:00:35","6:00:35 AM","A",""
9556,"19_09_07_01","C10 621","Picidae",20,"0:00:43","6:00:43 AM","A","hammering from dense understory"
9557,"19_09_07_01","C10 621","Greater Coucal",30,"0:00:52","6:00:52 AM","A",""
9558,"19_09_07_01","C10 621","Bold-striped Tit-babbler",7,"0:01:07","6:01:07 AM","A",""
9559,"19_09_07_01","C10 621","Chestnut-rumped Babbler",30,"0:01:19","6:01:19 AM","A",""
9560,"19_09_07_01","C10 621","Orange-bellied Flowerpecker",16,"0:02:19","6:02:19 AM","A",""
9561,"19_09_07_01","C10 621","Chestnut-winged Babbler",7,"0:03:00","6:03:00 AM","A",""
9562,"19_09_07_01","C10 621","Common Emerald Dove",20,"0:03:05","6:03:05 AM","A",""
9563,"19_09_07_01","C10 621","Yellow-rumped Flowerpecker",15,"0:03:29","6:03:29 AM","A",""
9564,"19_09_07_01","C10 621","Black-headed Bulbul",20,"0:04:07","6:04:07 AM","A",""
9565,"19_09_07_01","C10 621","Cream-vented Bulbul",12,"0:04:42","6:04:42 AM","A",""
9566,"19_09_07_01","C10 621","Bushy-crested Hornbill",25,"0:07:31","6:07:31 AM","V",""
9567,"19_09_07_01","C10 621","Spectacled Bulbul",8,"0:13:36","6:13:36 AM","A",""
9568,"19_09_07_01","C10 621","Short-tailed Babbler",20,"0:14:18","6:14:18 AM","A",""
9569,"19_09_07_02","C10 621","Short-tailed Babbler",8,"0:00:01","7:00:01 AM","A","also at 0:41"
9570,"19_09_07_02","C10 621","Bold-striped Tit-babbler",10,"0:00:06","7:00:06 AM","A","also at 13:17, 17:48"
9571,"19_09_07_02","C10 621","Bold-striped Tit-babbler",10,"0:00:06","7:00:06 AM","A",""
9572,"19_09_07_02","C10 621","Bold-striped Tit-babbler",10,"0:00:06","7:00:06 AM","A",""
9573,"19_09_07_02","C10 621","Sooty-capped Babbler",15,"0:00:18","7:00:18 AM","A",""
9574,"19_09_07_02","C10 621","Chestnut-winged Babbler",12,"0:00:29","7:00:29 AM","A",""
9575,"19_09_07_02","C10 621","White-crowned Shama",15,"0:00:33","7:00:33 AM","A",""
9576,"19_09_07_02","C10 621","Yellow-vented Bulbul",20,"0:00:44","7:00:44 AM","A",""
9577,"19_09_07_02","C10 621","Asian Red-eyed Bulbul",10,"0:01:13","7:01:13 AM","V",""
9578,"19_09_07_02","C10 621","Asian Red-eyed Bulbul",10,"0:01:18","7:01:18 AM","V",""
9579,"19_09_07_02","C10 621","Dark-necked Tailorbird",15,"0:01:24","7:01:24 AM","A",""
9580,"19_09_07_02","C10 621","Yellow-vented Bulbul",15,"0:01:49","7:01:49 AM","A",""
9581,"19_09_07_02","C10 621","Black Hornbill",30,"0:01:59","7:01:59 AM","A","flew over"
9582,"19_09_07_02","C10 621","Sooty-capped Babbler",8,"0:02:12","7:02:12 AM","A","also at 8:38 // AD531"
9583,"19_09_07_02","C10 621","Yellow-rumped Flowerpecker",15,"0:02:41","7:02:41 AM","AV",""
9584,"19_09_07_02","C10 621","Yellow-vented Bulbul",15,"0:02:54","7:02:54 AM","A",""
9585,"19_09_07_02","C10 621","Yellow-vented Bulbul",15,"0:02:54","7:02:54 AM","A",""
9586,"19_09_07_02","C10 621","Yellow-vented Bulbul",15,"0:02:54","7:02:54 AM","A",""
9587,"19_09_07_02","C10 621","Fluffy-backed Tit-babbler",20,"0:03:13","7:03:13 AM","A",""
9588,"19_09_07_02","C10 621","Fluffy-backed Tit-babbler",25,"0:03:53","7:03:53 AM","A",""
9589,"19_09_07_02","C10 621","Rufous-tailed Tailorbird",6,"0:04:02","7:04:02 AM","A",""
9590,"19_09_07_02","C10 621","Swift",20,"0:05:39","7:05:39 AM","A",""
9591,"19_09_07_02","C10 621","Swift",20,"0:05:39","7:05:39 AM","A",""
9592,"19_09_07_02","C10 621","Swift",20,"0:05:39","7:05:39 AM","A",""
9593,"19_09_07_02","C10 621","Spectacled Bulbul",10,"0:07:04","7:07:04 AM","V","Piequicklip // eating macaranga seeds"
9594,"19_09_07_02","C10 621","Spectacled Bulbul",10,"0:07:04","7:07:04 AM","V",""
9595,"19_09_07_02","C10 621","Spectacled Bulbul",10,"0:07:04","7:07:04 AM","V",""
9596,"19_09_07_02","C10 621","Spectacled Bulbul",10,"0:07:04","7:07:04 AM","V",""
9597,"19_09_07_02","C10 621","Yellow-bellied Bulbul",18,"0:07:35","7:07:35 AM","A",""
9598,"19_09_07_02","C10 621","Little Spiderhunter",7,"0:08:00","7:08:00 AM","A",""
9599,"19_09_07_02","C10 621","Greater Coucal",25,"0:09:36","7:09:36 AM","A",""
